"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","topic","whichSpPoliticsFirst","Southern_rating","age_correct","age_incorrect","age_rating","age_type","assertiveness_rating","block2","compQuestionType","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","matrixName_correct","matrixName_incorrect","matrixName_type","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error","raceCollapsed","multipleRaces"
4477,"default","the military is overfunded","F","block1","F-S-Donna.png","critical","list1","list1_S","Emma didn't admit that","Donna","liberal",0.36,"admit",3412,7,"S","military","S",0.65,36,20,0,"INCORRECT",0.37,"block2","age_question",0.29,0.54,0.64,0.47,"Emma","Lucy","INCORRECT",0.7,36570,24,0.09,"block3",0.75,12559,54,NA,4,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","immigrants steal jobs from Americans","F","block1","F-N-Helen.png","critical","list1","list1_S","Ben didn't acknowledge","Helen","conservative",0.15,"acknowledge",3340,8,"N","immigrants","S",0.08,29,40,0.99,"CORRECT",0.73,"block2","age_question",0.31,0.4,0.52,0.78,"Ben","Libby","CORRECT",0.62,50382,21,0.63,"block3",0.87,13423,41,NA,5,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","Trump's policies damaged the American economy","F","block1","F-N-Lisa.png","critical","list1","list1_S","Tony didn't hear that","Lisa","liberal",0.27,"hear",5082,9,"N","Trump_economy","S",0.13,34,21,0,"INCORRECT",0.83,"block2","name_question",0.38,0.33,0.52,0.62,"Tony","Olivia","INCORRECT",0.63,35988,22,0.22,"block3",0.75,17495,39,NA,6,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","mask mandates are necessary","F","block1","F-S-Amy.png","critical","list1","list1_S","Wendy isn't right that","Amy","liberal",0.77,"be_right",3638,10,"S","masks","S",0.73,26,24,0.01,"INCORRECT",0.53,"block2","age_question",0.25,0.32,0.86,0.39,"Wendy","Sally","INCORRECT",0.74,33843,33,0.14,"block3",0.02,26036,55,NA,7,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","COVID is a dangerous virus","M","block1","M-S-Anthony.png","critical","list1","list1_S","Mary doesn't see that","Anthony","liberal",0.83,"see",3492,11,"S","covid","S",0.63,29,21,0.01,"INCORRECT",0.15,"block2","age_question",0.59,0.4,0.3,0.22,"Mary","Charlotte","INCORRECT",0.38,38935,27,0.33,"block3",0.84,12943,53,NA,8,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","Trump handled the pandemic badly","M","block1","M-N-Tim.png","critical","list1","list1_S","Danny didn't acknowledge","Tim","liberal",0.98,"acknowledge",3444,12,"N","Trump_pandemic","S",0.21,26,37,0.01,"INCORRECT",0.22,"block2","name_question",0.74,0.7,0.38,0.34,"Danny","Danielle","INCORRECT",0.3,41525,29,0.83,"block3",0.86,13780,51,NA,9,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_S",NA,NA,NA,0.01,NA,3878,13,NA,"capital","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-N-John.png","critical","list1","list1_S","Glenn isn't annoyed that","John","liberal",0.65,"be_annoyed",4086,14,"N","capitol_uprising","S",0.37,30,39,0.99,"CORRECT",0.6,"block2","age_question",0.33,0.35,0.09,0.4,"Glenn","Isabelle","CORRECT",0.64,41794,25,0.21,"block3",0.73,19268,36,NA,11,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","the minimum wage is too high","F","block1","F-N-Elizabeth.png","critical","list1","list1_S","Ken didn't hear that","Elizabeth","conservative",0.15,"hear",3364,15,"N","minimum_wage","S",0.14,27,31,0.98,"CORRECT",0.25,"block2","age_question",0.66,0.7,0.78,0.65,"Ken","Bill","CORRECT",0.34,58559,20,0.2,"block3",0.77,14239,45,NA,12,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","it is too difficult to buy guns","M","block1","M-N-Daniel.png","critical","list1","list1_S","Owen isn't annoyed that","Daniel","conservative",0.36,"be_annoyed",4280,16,"N","gun_laws","S",0.21,34,42,0.99,"CORRECT",0.46,"block2","name_question",0.6,0.69,0.3,0.66,"Owen","Sam","CORRECT",0.37,34748,30,0.31,"block3",0.32,26098,35,NA,13,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","closing businesses during COVID was necessary","F","block1","F-S-Lily.png","MC","list1","list1_S",NA,"Lily","liberal",0.39,NA,8470,17,"S","lockdown","S",0.06,22,19,0.98,"CORRECT",0.63,"block2","age_question",0.65,0.26,0.55,0.71,"the lockdown","vaccine mandates","CORRECT",0.4,39585,23,0.36,"block3",0.99,12664,43,NA,14,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4477,"default","it is too easy to get an abortion","M","block1","M-S-Joseph.png","critical","list1","list1_S","Grace doesn't see that","Joseph","conservative",0.17,"see",4022,18,"S","abortion","S",0.56,27,18,0.01,"INCORRECT",0.2,"block2","name_question",0.25,0.73,0.34,0.38,"Grace","Judith","INCORRECT",0.71,39327,32,0.86,"block3",0.93,13947,52,NA,15,"default","I think the experiment is looking at whether I assume people with southern accents are Republicans and Trump supporters.","No",47,"Yes","No comments.",3,"Female",6,"None",NA,"Dem",0.4,NA,NA,0,NA,NA,NA,NA,"white","CA","['CA']",NA,NA,"white",0
4634,"default","COVID is an overhyped virus","M","block1","M-N-John.png","critical","list2","list2_NS","Mary doesn't see that","John","conservative",0.05,"see",4430,4,"N","covid","NS",0.39,30,39,0,"INCORRECT",0.47,"block2","name_question",0.6,0.75,0.23,0.59,"Mary","Danielle","INCORRECT",0.42,363922,26,0.42,"block3",0.88,26845,51,NA,1,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","the military is underfunded","F","block1","F-N-Elizabeth.png","critical","list2","list2_NS","Emma isn't right that","Elizabeth","conservative",0,"be_right",3534,5,"N","military","NS",0.29,27,31,1,"CORRECT",0.76,"block2","name_question",0.59,0.69,0.73,0.65,"Emma","Sam","CORRECT",0.31,24985,31,0.33,"block3",0.1,11155,46,NA,2,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","the uprising at the Capitol was patriotic","M","block1","M-S-Anthony.png","critical","list2","list2_NS","Glenn didn't hear that","Anthony","conservative",0,"hear",3390,6,"S","capitol_uprising","NS",0.84,29,40,1,"CORRECT",0.58,"block2","name_question",0.35,0.75,0.25,0.71,"Glenn","Fran","CORRECT",0.71,27714,32,0.67,"block3",0.87,15254,41,NA,3,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","the minimum wage is too low","F","block1","F-S-Donna.png","critical","list2","list2_NS","Ken didn't acknowledge","Donna","liberal",0.93,"acknowledge",2986,7,"S","minimum_wage","NS",0.7,36,42,0.01,"INCORRECT",0.72,"block2","name_question",0.27,0.69,0.63,0.53,"Ken","Judith","INCORRECT",0.68,27343,22,0.29,"block3",0.91,10142,55,NA,4,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_NS",NA,NA,NA,1,NA,4188,8,NA,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","it is too easy to buy guns","M","block1","M-S-Joseph.png","critical","list2","list2_NS","Owen didn't hear that","Joseph","liberal",0.64,"hear",4460,9,"S","gun_laws","NS",0.81,27,18,0.99,"CORRECT",0.73,"block2","age_question",0.29,0.76,0.14,0.59,"Owen","Sally","CORRECT",0.71,67121,28,0.26,"block3",0.74,15210,35,NA,6,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","immigrants support the economy","F","block1","F-S-Sarah.png","critical","list2","list2_NS","Ben didn't admit that","Sarah","liberal",0.84,"admit",4918,10,"S","immigrants","NS",0.84,30,42,0,"INCORRECT",0.81,"block2","age_question",0.27,0.66,0.79,0.61,"Ben","Rhonda","INCORRECT",0.68,33415,33,0.28,"block3",0.84,27071,48,NA,7,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","it is too hard to get an abortion","M","block1","M-N-Daniel.png","critical","list2","list2_NS","Grace doesn't see that","Daniel","liberal",0.52,"see",6112,11,"N","abortion","NS",0.41,34,24,0.97,"CORRECT",0.63,"block2","name_question",0.61,0.56,0.63,0.62,"Grace","Charlotte","CORRECT",0.35,26751,23,0.6,"block3",0.85,13899,50,NA,8,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","Trump handled the pandemic well","M","block1","M-S-Ryan.png","critical","list2","list2_NS","Danny didn't admit that","Ryan","conservative",0.09,"admit",5881,12,"S","Trump_pandemic","NS",0.68,25,19,0,"INCORRECT",0.77,"block2","name_question",0.34,0.64,0.15,0.56,"Danny","Sandra","INCORRECT",0.69,24711,25,0.71,"block3",0.84,9522,40,NA,9,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_NS",NA,NA,NA,0.02,NA,58455,13,NA,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","closing businesses during COVID was unnecessary","F","block1","F-N-Ashley.png","MC","list2","list2_NS",NA,"Ashley","conservative",0,NA,2676,14,"N","lockdown","NS",0.54,28,41,0.02,"INCORRECT",0.62,"block2","age_question",0.41,0.43,0.7,0.39,"the lockdown","affirmative action","INCORRECT",0.57,43622,21,0.56,"block3",0.92,10333,45,NA,11,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","Trump's policies improved the American economy","F","block1","F-S-Amy.png","critical","list2","list2_NS","Tony didn't acknowledge","Amy","conservative",0.27,"acknowledge",3996,15,"S","Trump_economy","NS",0.65,26,20,0,"INCORRECT",0.73,"block2","age_question",0.36,0.62,0.75,0.63,"Tony","Elena","INCORRECT",0.64,25239,30,0.64,"block3",0.9,11892,43,NA,12,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","the 2020 election was legitimate","M","block1","M-N-Tim.png","critical","list2","list2_NS","Jen isn't right that","Tim","liberal",1,"be_right",5155,16,"N","2020_election","NS",0.38,26,21,1,"CORRECT",0.54,"block2","age_question",0.6,0.44,0.12,0.64,"Jen","Marie","CORRECT",0.34,22158,29,0.78,"block3",0.13,12648,49,NA,13,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","medicaid is underfunded","F","block1","F-N-Helen.png","critical","list2","list2_NS","Allison didn't pretend that","Helen","liberal",1,"pretend",2370,17,"N","medicaid","NS",0.36,29,37,0.96,"CORRECT",0.59,"block2","age_question",0.59,0.8,0.66,0.64,"Allison","Lucy","CORRECT",0.4,33574,24,0.57,"block3",0.19,16996,37,NA,14,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4634,"default","mask mandates are unnecessary","F","block1","F-N-Lisa.png","critical","list2","list2_NS","Wendy didn't pretend that","Lisa","conservative",0,"pretend",2874,18,"N","masks","NS",0.32,34,37,0,"INCORRECT",0.8,"block2","name_question",0.51,0.64,0.72,0.56,"Wendy","Bill","INCORRECT",0.51,18381,27,0.49,"block3",0.2,14602,39,NA,15,"default",NA,"No",33,"Yes",NA,3,"Male",1,NA,NA,"Dem",0.21,NA,"black",0,NA,NA,NA,NA,NA,"AZ","['AZ', 'CA', 'IA']",NA,NA,"black",0
4508,"default","closing businesses during COVID was unnecessary","F","block1","F-S-Lily.png","MC","list2","list2_S",NA,"Lily","conservative",0.02,NA,9291,4,"S","lockdown","S",0.17,22,19,0.02,"INCORRECT",0.52,"block2","age_question",0.83,0.87,0.84,0.9,"the lockdown","affirmative action","INCORRECT",0.17,32736,26,0.05,"block3",0.98,9700,55,NA,1,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","medicaid is underfunded","F","block1","F-S-Sarah.png","critical","list2","list2_S","Allison didn't confess that","Sarah","liberal",0.71,"confess",4812,5,"S","medicaid","S",0.99,30,20,0.01,"INCORRECT",0.51,"block2","name_question",0.73,0.89,0.95,0.94,"Allison","Lucy","INCORRECT",0.32,33312,29,0.89,"block3",0.61,14641,41,NA,2,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","the uprising at the Capitol was patriotic","M","block1","M-N-John.png","critical","list2","list2_S","Glenn doesn't think that","John","conservative",0.04,"think",6205,6,"N","capitol_uprising","S",0.07,30,42,0.98,"CORRECT",0.34,"block2","age_question",0.72,0.51,0.36,0.51,"Glenn","Charlotte","CORRECT",0.27,36583,25,0,"block3",0.2,19210,49,NA,3,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_S",NA,NA,NA,0.99,NA,6459,7,NA,"elections","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","mask mandates are unnecessary","F","block1","F-S-Amy.png","critical","list2","list2_S","Wendy didn't confess that","Amy","conservative",0.17,"confess",5131,8,"S","masks","S",0.78,26,18,0.02,"INCORRECT",0.67,"block2","name_question",0.68,0.84,0.97,0.85,"Wendy","Sandra","INCORRECT",0.36,37172,33,0.02,"block3",0.99,47740,35,NA,5,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","it is too easy to buy guns","M","block1","M-N-Daniel.png","critical","list2","list2_S","Owen doesn't think that","Daniel","liberal",0.27,"think",4818,9,"N","gun_laws","S",0.73,34,20,0.98,"CORRECT",0.66,"block2","name_question",0.52,0.64,0.11,0.82,"Owen","Marie","CORRECT",0.39,33175,27,0.99,"block3",0.48,11787,47,NA,6,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","Trump handled the pandemic well","M","block1","M-N-Tim.png","critical","list2","list2_S","Danny didn't suggest that","Tim","conservative",0.5,"suggest",7410,10,"N","Trump_pandemic","S",0.39,26,31,0.01,"INCORRECT",0.83,"block2","name_question",0.78,0.78,0.15,0.77,"Danny","Sam","INCORRECT",0.34,32582,28,0.15,"block3",0.32,13769,40,NA,7,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","immigrants support the economy","F","block1","F-N-Helen.png","critical","list2","list2_S","Ben didn't suggest that","Helen","liberal",0.38,"suggest",5515,11,"N","immigrants","S",0.28,29,37,0.01,"INCORRECT",0.47,"block2","age_question",0.82,0.8,0.94,0.87,"Ben","Danielle","INCORRECT",0.26,33568,32,0.87,"block3",0.25,10688,51,NA,8,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","Trump's policies improved the American economy","F","block1","F-N-Lisa.png","critical","list2","list2_S","Tony didn't acknowledge","Lisa","conservative",0.83,"acknowledge",7729,12,"N","Trump_economy","S",0.33,34,39,0.99,"CORRECT",0.51,"block2","name_question",0.75,0.93,0.92,0.88,"Tony","Judith","CORRECT",0.25,41628,22,0.13,"block3",0.98,16375,37,NA,9,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_S",NA,NA,NA,0.01,NA,6572,13,NA,"capital","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","the military is underfunded","F","block1","F-S-Donna.png","critical","list2","list2_S","Emma doesn't see that","Donna","conservative",0.55,"see",5099,14,"S","military","S",0.8,36,24,0.97,"CORRECT",0.81,"block2","age_question",0.31,0.75,0.89,0.77,"Emma","Fran","CORRECT",0.71,38195,23,0.7,"block3",0.97,11878,39,NA,11,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","it is too hard to get an abortion","M","block1","M-S-Joseph.png","critical","list2","list2_S","Grace didn't say that","Joseph","liberal",0.59,"say",5027,15,"S","abortion","S",0.36,27,24,0.02,"INCORRECT",0.44,"block2","age_question",0.82,0.76,0.53,0.89,"Grace","Libby","INCORRECT",0.25,58244,20,0.85,"block3",0.37,15802,48,NA,12,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
4508,"default","the minimum wage is too low","F","block1","F-N-Elizabeth.png","critical","list2","list2_S","Ken didn't acknowledge","Elizabeth","liberal",0.36,"acknowledge",5091,16,"N","minimum_wage","S",0.27,27,21,1,"CORRECT",0.55,"block2","age_question",0.82,0.86,0.95,0.88,"Ken","Olivia","CORRECT",0.33,42626,30,0.84,"block3",0.97,11570,42,NA,13,"default","What speech utterances make a person seem convinced of something.","No",45,"Yes","The accents were interesting",2,"Male",1,"n/a",NA,"Rep",0.7,NA,NA,0,NA,NA,NA,NA,"white","NM","['NM']","n/a",NA,"white",0
