"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
3843,"default","it is too hard to get an abortion","F","block1","F-R-Sarah.png","critical","list2","list2_2","list2_R","Grace didn't confess that","Sarah","liberal",0.23,"confess",2795,15,"R",2,"abortion","R",0.42,"block2",0,0.46,0.61,0.47,0.95,16828,29,0.11,"block3",0.73,9188,43,NA,12,"default","Perceptions of others' opinions based on party affiliation.","Yes",26,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.34,0,0,0,1,0,0,NA,1,"LA","['LA']","New Orleans",NA
3843,"default","closing businesses during COVID was unnecessary","F","block1","F-D-Rachel.png","MC","list2","list2_2","list2_R",NA,"Rachel","conservative",0.78,NA,8064,16,"D",2,"lockdown","R",0.63,"block2",1,0.62,0.65,0.56,1,16833,23,0.78,"block3",0.9,5872,47,NA,13,"default","Perceptions of others' opinions based on party affiliation.","Yes",26,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.34,0,0,0,1,0,0,NA,1,"LA","['LA']","New Orleans",NA
3843,"default","Trump handled the pandemic well","M","block1","M-D-Tim.png","critical","list2","list2_2","list2_R","Danny didn't hear that","Tim","conservative",0.23,"hear",2367,17,"D",2,"Trump_pandemic","R",0.43,"block2",1,0.5,0.09,0.43,0,16842,30,0,"block3",0.8,5166,51,NA,14,"default","Perceptions of others' opinions based on party affiliation.","Yes",26,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.34,0,0,0,1,0,0,NA,1,"LA","['LA']","New Orleans",NA
3843,"default","COVID is an overhyped virus","F","block1","F-R-Amy.png","critical","list2","list2_2","list2_R","Mary didn't confess that","Amy","conservative",0.36,"confess",2563,18,"R",2,"COVID","R",0.64,"block2",0,0.4,0.8,0.46,1,18134,27,0.91,"block3",1,3958,45,NA,15,"default","Perceptions of others' opinions based on party affiliation.","Yes",26,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.34,0,0,0,1,0,0,NA,1,"LA","['LA']","New Orleans",NA
3843,"default","immigrants support the economy","M","block1","M-D-John.png","critical","list2","list2_2","list2_R","Ben didn't hear that","John","liberal",1,"hear",2483,19,"D",2,"immigrants","R",0.65,"block2",1,0.38,0,0.48,0,13613,26,1,"block3",1,9119,48,NA,16,"default","Perceptions of others' opinions based on party affiliation.","Yes",26,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.34,0,0,0,1,0,0,NA,1,"LA","['LA']","New Orleans",NA
3778,"default","closing businesses during COVID was necessary","F","block1","F-R-Lily.png","MC","list1","list1_2","list1_D",NA,"Lily","liberal",1,NA,10532,4,"R",2,"lockdown","D",0.75,"block2",0.07,0.54,0.67,0.89,0.9,55506,24,0.5,"block3",0.87,29357,38,NA,1,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","it is too difficult to buy guns","M","block1","M-R-Ryan.png","critical","list1","list1_2","list1_D","Owen didn't acknowledge","Ryan","conservative",0.25,"acknowledge",14824,5,"R",2,"gun_laws","D",0.55,"block2",0,0.11,0.09,0.49,1,25876,33,0,"block3",0.49,14431,59,NA,2,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","mask mandates are necessary","M","block1","M-D-Daniel.png","critical","list1","list1_2","list1_D","Wendy didn't suggest that","Daniel","liberal",0.96,"suggest",4463,6,"D",2,"masks","D",0.87,"block2",0.93,0.74,0.26,0.78,0.07,32279,25,0.94,"block3",1,12968,46,NA,3,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","Trump's policies damaged the American economy","F","block1","F-R-Donna.png","critical","list1","list1_2","list1_D","Tony didn't confess that","Donna","liberal",0.83,"confess",9920,7,"R",2,"Trump_economy","D",0.69,"block2",0.13,0.45,0.49,0.78,0.88,35070,32,0.27,"block3",0.38,11224,58,NA,4,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","Trump handled the pandemic badly","M","block1","M-R-Michael.png","critical","list1","list1_2","list1_D","Danny doesn't know that","Michael","liberal",0.98,"know",4192,8,"R",2,"Trump_pandemic","D",0.5,"block2",0,0.08,0.05,0.51,1,34476,23,0.12,"block3",1,10125,54,NA,5,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","the uprising at the Capitol was domestic terrorism","F","block1","F-R-Sarah.png","critical","list1","list1_2","list1_D","Glenn didn't acknowledge","Sarah","liberal",1,"acknowledge",7864,9,"R",2,"capitol_uprising","D",0.37,"block2",0.02,0.58,0.57,0.51,0.98,32567,34,0,"block3",0.72,16414,44,NA,6,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_2","list1_D",NA,NA,NA,0,NA,5889,10,NA,2,"capital","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","it is too easy to get an abortion","F","block1","F-D-Helen.png","critical","list1","list1_2","list1_D","Grace isn't right that","Helen","conservative",0.1,"be_right",5152,11,"D",2,"abortion","D",0.91,"block2",0.96,0.85,0.7,0.93,0.02,31147,31,0.02,"block3",0.75,14129,57,NA,8,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","the rich are taxed too little","F","block1","F-D-Veronica.png","MC","list1","list1_2","list1_D",NA,"Veronica","liberal",1,NA,5591,12,"D",2,"taxes","D",0.88,"block2",0.99,0.82,0.78,0.86,0,25508,35,1,"block3",1,8425,52,NA,9,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","COVID is a dangerous virus","F","block1","F-D-Lisa.png","critical","list1","list1_2","list1_D","Mary isn't right that","Lisa","liberal",1,"be_right",6365,13,"D",2,"COVID","D",0.93,"block2",0.98,0.88,0.9,0.72,0.05,23998,26,1,"block3",0.18,16095,45,NA,10,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","immigrants steal jobs from Americans","M","block1","M-R-Joseph.png","critical","list1","list1_2","list1_D","Ben doesn't know that","Joseph","conservative",0.13,"know",7460,14,"R",2,"immigrants","D",0.73,"block2",0,0.3,0.18,0.74,0.99,23808,36,0.97,"block3",0.3,20173,39,NA,11,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","the minimum wage is too high","F","block1","F-R-Amy.png","critical","list1","list1_2","list1_D","Ken didn't confess that","Amy","conservative",0,"confess",4959,15,"R",2,"minimum_wage","D",0.65,"block2",0.04,0.27,0.49,0.6,0.94,35663,29,0.05,"block3",0.57,22812,51,NA,12,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","the military is overfunded","M","block1","M-D-Tim.png","critical","list1","list1_2","list1_D","Emma didn't say that","Tim","liberal",0.76,"say",6252,16,"D",2,"military","D",0.72,"block2",0.95,0.83,0.4,0.8,0.04,60426,21,0.82,"block3",0.32,9171,56,NA,13,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_2","list1_D",NA,NA,NA,1,NA,5563,17,NA,2,"elections","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","medicaid is overfunded","M","block1","M-D-John.png","critical","list1","list1_2","list1_D","Allison didn't suggest that","John","conservative",0.04,"suggest",5764,18,"D",2,"medicaid","D",0.66,"block2",0.69,0.6,0.16,0.67,0.27,28114,27,0.27,"block3",0.99,12264,42,NA,15,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3778,"default","the 2020 election was rigged","F","block1","F-D-Michelle.png","critical","list1","list1_2","list1_D","Jen didn't say that","Michelle","conservative",0,"say",4868,19,"D",2,"2020_election","D",0.82,"block2",0.93,0.78,0.76,0.74,0.05,26227,30,0,"block3",0.59,18883,55,NA,16,"default","How people judge people on what they believe and then try to anticipate how they will think in the future","Yes",45,"Yes","Thank You",-1,"Male",2,"none",NA,"Lib",0.4,0,0,0,0,0,0,NA,1,"CA","['CA', 'MO']","country",NA
3922,"default","medicaid is overfunded","F","block1","F-D-Michelle.png","critical","list1","list1_1","list1_D","Allison doesn't know that","Michelle","conservative",0,"know",3558,4,"D",1,"medicaid","D",0.55,"block2",1,0.53,0.81,0.53,0,11894,22,0.37,"block3",1,4448,58,NA,1,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","it is too difficult to buy guns","F","block1","F-R-Sarah.png","critical","list1","list1_1","list1_D","Owen doesn't see that","Sarah","conservative",0,"see",2783,5,"R",1,"gun_laws","D",0.53,"block2",0,0.52,0.77,0.5,1,11784,31,0.67,"block3",1,6471,46,NA,2,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","the military is overfunded","F","block1","F-D-Lisa.png","critical","list1","list1_1","list1_D","Emma isn't right that","Lisa","liberal",1,"be_right",2216,6,"D",1,"military","D",0.48,"block2",1,0.49,0.76,0.49,0,26424,34,0.59,"block3",0,6391,52,NA,3,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_1","list1_D",NA,NA,NA,1,NA,2399,7,NA,1,"elections","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","it is too easy to get an abortion","M","block1","M-D-Tim.png","critical","list1","list1_1","list1_D","Grace didn't suggest that","Tim","conservative",0,"suggest",2359,8,"D",1,"abortion","D",0.52,"block2",1,0.51,0.29,0.51,0,11616,30,0.43,"block3",0.51,7463,40,NA,5,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","the rich are taxed too little","F","block1","F-D-Veronica.png","MC","list1","list1_1","list1_D",NA,"Veronica","liberal",1,NA,2263,9,"D",1,"taxes","D",0.51,"block2",0.99,0.51,0.71,0.51,0,9904,33,0.66,"block3",0.98,2319,43,NA,6,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","Trump's policies damaged the American economy","M","block1","M-R-Jason.png","critical","list1","list1_1","list1_D","Tony didn't acknowledge","Jason","liberal",1,"acknowledge",2576,10,"R",1,"Trump_economy","D",0.53,"block2",0.02,0.53,0.32,0.52,1,10408,29,0.4,"block3",1,7727,41,NA,7,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","the minimum wage is too high","M","block1","M-R-Michael.png","critical","list1","list1_1","list1_D","Ken didn't acknowledge","Michael","conservative",0,"acknowledge",2480,11,"R",1,"minimum_wage","D",0.52,"block2",0,0.53,0.26,0.52,1,12065,23,0.48,"block3",1,12896,39,NA,8,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_1","list1_D",NA,NA,NA,0,NA,2943,12,NA,1,"capital","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","the 2020 election was rigged","M","block1","M-D-James.png","critical","list1","list1_1","list1_D","Jen isn't right that","James","conservative",0,"be_right",2160,13,"D",1,"2020_election","D",0.51,"block2",1,0.51,0.27,0.48,0,20609,35,0.34,"block3",0,7488,42,NA,10,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","immigrants steal jobs from Americans","F","block1","F-R-Donna.png","critical","list1","list1_1","list1_D","Ben isn't annoyed that","Donna","conservative",0,"be_annoyed",2280,14,"R",1,"immigrants","D",0.52,"block2",0,0.52,0.72,0.52,1,10752,28,0.58,"block3",1,5072,48,NA,11,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","mask mandates are necessary","F","block1","F-D-Anna.png","critical","list1","list1_1","list1_D","Wendy doesn't know that","Anna","liberal",1,"know",2264,15,"D",1,"masks","D",0.52,"block2",1,0.48,0.74,0.5,0,10503,26,0.63,"block3",0.99,3239,59,NA,12,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","COVID is a dangerous virus","M","block1","M-D-Daniel.png","critical","list1","list1_1","list1_D","Mary didn't suggest that","Daniel","liberal",1,"suggest",1968,16,"D",1,"COVID","D",0.52,"block2",1,0.53,0.21,0.54,0,19046,21,0.68,"block3",0.51,4688,53,NA,13,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-R-Ryan.png","critical","list1","list1_1","list1_D","Glenn doesn't see that","Ryan","liberal",1,"see",3015,17,"R",1,"capitol_uprising","D",0.51,"block2",0,0.49,0.22,0.5,1,12079,32,0.36,"block3",1,6144,50,NA,14,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","closing businesses during COVID was necessary","M","block1","M-R-Eric.png","MC","list1","list1_1","list1_D",NA,"Eric","liberal",1,NA,3136,18,"R",1,"lockdown","D",0.51,"block2",0.01,0.5,0.3,0.5,0.97,11400,27,0.39,"block3",1,5264,47,NA,15,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3922,"default","Trump handled the pandemic badly","F","block1","F-R-Amy.png","critical","list1","list1_1","list1_D","Danny isn't annoyed that","Amy","liberal",1,"be_annoyed",2368,19,"R",1,"Trump_pandemic","D",0.49,"block2",0,0.49,0.72,0.49,1,14247,25,0.35,"block3",1,7599,44,NA,16,"default","How we gauge people's qualities and the degree to which they believe their own statements based on their political affiliation, gender, race, and age.","Yes",39,"Yes","It was interesting and ran smoothly.",2,"Male",3,"N/A","Socialist","-1",0,0,0,0,0,0,0,NA,1,"OR","['CA', 'ME', 'OR', 'VA']","California",NA
3855,"default","immigrants support the economy","M","block1","M-R-Ryan.png","critical","list2","list2_1","list2_D","Ben didn't confess that","Ryan","liberal",0.6,"confess",11163,4,"R",1,"immigrants","D",0.77,"block2",0.1,0.3,0.28,0.63,0.88,24119,25,0.08,"block3",0.8,11987,59,NA,1,"default","Studying people's perceptions of others based on political beliefs.","No",22,"Yes","N/A",2,"Female",3,"Spanish",NA,"Dem",0.28,0,0,0,1,0,0,NA,1,"TX","['TX']","N/A",NA
