workerid,proliferate.condition,CC,SpeakerGender,assertiveness_rating,block,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_genderMaxes,list_whichSpPoliticsFirst,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,speakerGendersMaxes,topic,true_false,whichSpPoliticsFirst,error
3792,default,COVID is a dangerous virus,F,0.66,block2,1,0.39,0.83,F-D-Elizabeth.png,0.29,critical,list1,list1_1,list1_D,Mary didn't pretend that,Elizabeth,liberal,,pretend,,0,17406,25,D,0.86,1,COVID,,D,
3792,default,Trump's policies damaged the American economy,F,0.87,block2,0,0.15,0.51,F-R-Donna.png,0.34,critical,list1,list1_1,list1_D,Tony didn't acknowledge,Donna,liberal,,acknowledge,,1,20238,26,R,0.18,1,Trump_economy,,D,
3792,default,the military is overfunded,F,0.53,block2,1,0.72,0.65,F-D-Anna.png,0.8,critical,list1,list1_1,list1_D,Emma isn't annoyed that,Anna,liberal,,be_annoyed,,0,15767,27,D,0.48,1,military,,D,
3792,default,closing businesses during COVID was necessary,M,1,block2,0,0.27,0,M-R-Eric.png,0.7,MC,list1,list1_1,list1_D,NA,Eric,liberal,,NA,,1,19599,28,R,0.26,1,lockdown,,D,
3792,default,immigrants steal jobs from Americans,M,1,block2,0,0.03,0,M-R-Joseph.png,0.28,critical,list1,list1_1,list1_D,Ben didn't admit that,Joseph,conservative,,admit,,1,15334,29,R,0.79,1,immigrants,,D,
3792,default,it is too easy to get an abortion,F,0.65,block2,1,0.8,0.9,F-D-Lisa.png,0.62,critical,list1,list1_1,list1_D,Grace didn't pretend that,Lisa,conservative,,pretend,,0,16560,30,D,0.33,1,abortion,,D,
3792,default,the minimum wage is too high,F,0.71,block2,0,0.4,0.79,F-R-Kimberly.png,0.51,critical,list1,list1_1,list1_D,Ken didn't acknowledge,Kimberly,conservative,,acknowledge,,1,14999,31,R,0.49,1,minimum_wage,,D,
3792,default,the rich are taxed too little,F,0.72,block2,1,0.73,0.72,F-D-Rachel.png,0.7,MC,list1,list1_1,list1_D,NA,Rachel,liberal,,NA,,0,16326,32,D,0.81,1,taxes,,D,
3792,default,medicaid is overfunded,M,0.52,block2,1,1,0,M-D-Tim.png,0.54,critical,list1,list1_1,list1_D,Allison doesn't know that,Tim,conservative,,know,,0,15343,33,D,0,1,medicaid,,D,
3792,default,the uprising at the Capitol was domestic terrorism,M,1,block2,0,0,0,M-R-Ryan.png,0.28,critical,list1,list1_1,list1_D,Glenn didn't confess that,Ryan,liberal,,confess,,1,15215,34,R,0,1,capitol_uprising,,D,
3792,default,Trump handled the pandemic badly,M,0.53,block2,0,0.33,0,M-R-Jason.png,0.13,critical,list1,list1_1,list1_D,Danny didn't admit that,Jason,liberal,,admit,,1,20640,35,R,0.12,1,Trump_pandemic,,D,
3792,default,it is too difficult to buy guns,F,0.53,block2,0,0.51,0.54,F-R-Sarah.png,0.5,critical,list1,list1_1,list1_D,Owen didn't confess that,Sarah,conservative,,confess,,1,16191,36,R,0.49,1,gun_laws,,D,
3792,default,Trump's policies damaged the American economy,F,,block3,,,,F-R-Donna.png,,critical,list1,list1_1,list1_D,Tony didn't acknowledge,Donna,liberal,,acknowledge,0,,24236,38,R,,1,Trump_economy,NA,D,
3792,default,the uprising at the Capitol was domestic terrorism,M,,block3,,,,M-R-Ryan.png,,critical,list1,list1_1,list1_D,Glenn didn't confess that,Ryan,liberal,,confess,0,,8686,39,R,,1,capitol_uprising,NA,D,
3792,default,medicaid is overfunded,M,,block3,,,,M-D-Tim.png,,critical,list1,list1_1,list1_D,Allison doesn't know that,Tim,conservative,,know,0.64,,9863,40,D,,1,medicaid,NA,D,
3792,default,the 2020 election was rigged,M,,block3,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_D,Jen isn't annoyed that,Daniel,conservative,,be_annoyed,0.51,,7407,41,D,,1,2020_election,NA,D,
3792,default,the fundraiser was postponed,M,,block3,,,,M-R-Michael.png,,critical,list1,list1_1,list1_D,Liam didn't admit that,Michael,N,,admit,0.62,,14047,42,R,,1,fundraiser,NA,D,
3792,default,the previous meeting minutes were sent,F,,block3,,,,F-R-Amy.png,,critical,list1,list1_1,list1_D,Ethan didn't acknowledge,Amy,N,,acknowledge,0.75,,13439,43,R,,1,minutes,NA,D,
3792,default,closing businesses during COVID was necessary,M,,block3,,,,M-R-Eric.png,,MC,list1,list1_1,list1_D,NA,Eric,liberal,,NA,1,,8894,44,R,,1,lockdown,NA,D,
3792,default,the military is overfunded,F,,block3,,,,F-D-Anna.png,,critical,list1,list1_1,list1_D,Emma isn't annoyed that,Anna,liberal,,be_annoyed,0.5,,7639,45,D,,1,military,NA,D,
3792,default,the rich are taxed too little,F,,block3,,,,F-D-Rachel.png,,MC,list1,list1_1,list1_D,NA,Rachel,liberal,,NA,1,,5574,46,D,,1,taxes,NA,D,
3792,default,there are too many environmental laws,F,,block3,,,,F-R-Lily.png,,itIsT_F,list1,list1_1,list1_D,NA,Lily,conservative,,NA,0,,10239,47,R,,1,environment,false,D,
3792,default,mask mandates are necessary,M,,block3,,,,M-D-John.png,,critical,list1,list1_1,list1_D,Wendy doesn't know that,John,liberal,,know,0.67,,8664,48,D,,1,masks,NA,D,
3792,default,the registration due date is next week,M,,block3,,,,M-D-James.png,,critical,list1,list1_1,list1_D,Leah doesn't know that,James,N,,know,0.9,,6110,49,D,,1,registration,NA,D,
3792,default,it is too easy to get an abortion,F,,block3,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_D,Grace didn't pretend that,Lisa,conservative,,pretend,0.34,,8680,50,D,,1,abortion,NA,D,
3792,default,the minimum wage is too high,F,,block3,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_D,Ken didn't acknowledge,Kimberly,conservative,,acknowledge,0.76,,7518,51,R,,1,minimum_wage,NA,D,
3792,default,the next event was rescheduled,M,,block3,,,,M-R-Anthony.png,,critical,list1,list1_1,list1_D,Noah didn't confess that,Anthony,N,,confess,0.77,,9247,52,R,,1,next_event,NA,D,
3792,default,the event started late,F,,block3,,,,F-D-Michelle.png,,critical,list1,list1_1,list1_D,Amelia didn't pretend that,Michelle,N,,pretend,0.36,,7823,53,D,,1,late,NA,D,
3792,default,COVID is a dangerous virus,F,,block3,,,,F-D-Elizabeth.png,,critical,list1,list1_1,list1_D,Mary didn't pretend that,Elizabeth,liberal,,pretend,0.43,,9078,54,D,,1,COVID,NA,D,
3792,default,there are too few restrictions on welfare benefits,F,,block3,,,,F-D-Veronica.png,,itIsT_F,list1,list1_1,list1_D,NA,Veronica,conservative,,NA,1,,10927,55,D,,1,welfare,true,D,
3792,default,there are fewer participants this week,F,,block3,,,,F-D-Helen.png,,critical,list1,list1_1,list1_D,Chloe isn't annoyed that,Helen,N,,be_annoyed,0.68,,7152,56,D,,1,participants,NA,D,
3792,default,Trump handled the pandemic badly,M,,block3,,,,M-R-Jason.png,,critical,list1,list1_1,list1_D,Danny didn't admit that,Jason,liberal,,admit,0.53,,8359,57,R,,1,Trump_pandemic,NA,D,
3792,default,immigrants steal jobs from Americans,M,,block3,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_D,Ben didn't admit that,Joseph,conservative,,admit,0.52,,8191,58,R,,1,immigrants,NA,D,
3792,default,it is too difficult to buy guns,F,,block3,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_D,Owen didn't confess that,Sarah,conservative,,confess,0.52,,5312,59,R,,1,gun_laws,NA,D,
3892,default,closing businesses during COVID was unnecessary,M,,block1,,,,M-R-Eric.png,,MC,list2,list2_2,list2_D,NA,Eric,conservative,0.14,NA,,,7073,4,R,,2,lockdown,,D,
3892,default,Trump's policies improved the American economy,F,,block1,,,,F-R-Amy.png,,critical,list2,list2_2,list2_D,Tony didn't confess that,Amy,conservative,0.02,confess,,,5712,5,R,,2,Trump_economy,,D,
3892,default,COVID is an overhyped virus,F,,block1,,,,F-D-Helen.png,,critical,list2,list2_2,list2_D,Mary didn't suggest that,Helen,conservative,0.1,suggest,,,4780,6,D,,2,COVID,,D,
3892,default,medicaid is underfunded,M,,block1,,,,M-D-John.png,,critical,list2,list2_2,list2_D,Allison didn't hear that,John,liberal,0.98,hear,,,4862,7,D,,2,medicaid,,D,
3892,default,the rich are taxed too much,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,0.02,NA,,,3525,8,D,,2,taxes,,D,
3892,default,the 2020 election was legitimate,M,,block1,,,,M-D-James.png,,critical,list2,list2_2,list2_D,Jen didn't admit that,James,liberal,0.98,admit,,,4195,9,D,,2,2020_election,,D,
3892,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,0.98,NA,,,4847,10,NA,,2,elections,,D,
3892,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,0.02,NA,,,3855,11,NA,,2,capital,,D,
3892,default,Trump handled the pandemic well,M,,block1,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_D,Danny isn't right that,Ryan,conservative,0.01,be_right,,,3326,12,R,,2,Trump_pandemic,,D,
3892,default,immigrants support the economy,M,,block1,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_D,Ben isn't right that,Joseph,liberal,0.85,be_right,,,3997,13,R,,2,immigrants,,D,
3892,default,the minimum wage is too low,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_D,Ken didn't confess that,Kimberly,liberal,0.99,confess,,,3445,14,R,,2,minimum_wage,,D,
3892,default,it is too easy to buy guns,F,,block1,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_D,Owen doesn't see that,Sarah,liberal,0.98,see,,,3716,15,R,,2,gun_laws,,D,
3892,default,it is too hard to get an abortion,F,,block1,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_D,Grace didn't suggest that,Michelle,liberal,0.75,suggest,,,6154,16,D,,2,abortion,,D,
3892,default,the military is underfunded,F,,block1,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Emma didn't admit that,Anna,conservative,0.04,admit,,,3340,17,D,,2,military,,D,
3892,default,the uprising at the Capitol was patriotic,M,,block1,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_D,Glenn doesn't see that,Anthony,conservative,0.01,see,,,4441,18,R,,2,capitol_uprising,,D,
3892,default,mask mandates are unnecessary,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Wendy didn't hear that,Tim,conservative,0.07,hear,,,4072,19,D,,2,masks,,D,
3892,default,the military is underfunded,F,0.65,block2,0.99,0.79,0.68,F-D-Anna.png,0.89,critical,list2,list2_2,list2_D,Emma didn't admit that,Anna,conservative,,admit,,0.01,40866,21,D,0.13,2,military,,D,
3892,default,closing businesses during COVID was unnecessary,M,0.59,block2,0.02,0.51,0.15,M-R-Eric.png,0.54,MC,list2,list2_2,list2_D,NA,Eric,conservative,,NA,,1,30082,22,R,0.75,2,lockdown,,D,
3892,default,immigrants support the economy,M,0.71,block2,0.02,0.21,0.23,M-R-Joseph.png,0.42,critical,list2,list2_2,list2_D,Ben isn't right that,Joseph,liberal,,be_right,,0.97,27559,23,R,0.09,2,immigrants,,D,
3892,default,the rich are taxed too much,F,0.57,block2,0.99,0.72,0.67,F-D-Veronica.png,0.64,MC,list2,list2_2,list2_D,NA,Veronica,conservative,,NA,,0.03,25741,24,D,0,2,taxes,,D,
3892,default,the uprising at the Capitol was patriotic,M,0.82,block2,0.01,0.1,0.14,M-R-Anthony.png,0.2,critical,list2,list2_2,list2_D,Glenn doesn't see that,Anthony,conservative,,see,,0.99,24287,25,R,0.93,2,capitol_uprising,,D,
3892,default,the minimum wage is too low,F,0.86,block2,0.02,0.27,0.72,F-R-Kimberly.png,0.32,critical,list2,list2_2,list2_D,Ken didn't confess that,Kimberly,liberal,,confess,,0.98,33127,26,R,0.34,2,minimum_wage,,D,
3892,default,there are too many restrictions on welfare benefits,F,0.7,block2,0.99,0.84,0.74,F-D-Rachel.png,0.83,itIsT_F,list2,list2_2,list2_D,NA,Rachel,liberal,,NA,,0.01,29269,27,D,0.82,2,welfare,,D,
3892,default,medicaid is underfunded,M,0.65,block2,0.98,0.76,0.2,M-D-John.png,0.64,critical,list2,list2_2,list2_D,Allison didn't hear that,John,liberal,,hear,,0.02,21733,28,D,0.8,2,medicaid,,D,
3892,default,Trump's policies improved the American economy,F,0.81,block2,0.03,0.16,0.65,F-R-Amy.png,0.36,critical,list2,list2_2,list2_D,Tony didn't confess that,Amy,conservative,,confess,,0.97,23087,29,R,0.85,2,Trump_economy,,D,
3892,default,mask mandates are unnecessary,M,0.69,block2,0.99,0.77,0.1,M-D-Tim.png,0.76,critical,list2,list2_2,list2_D,Wendy didn't hear that,Tim,conservative,,hear,,0.02,33328,30,D,0.04,2,masks,,D,
3892,default,it is too hard to get an abortion,F,0.78,block2,0.98,0.83,0.69,F-D-Michelle.png,0.83,critical,list2,list2_2,list2_D,Grace didn't suggest that,Michelle,liberal,,suggest,,0.02,23986,31,D,0.9,2,abortion,,D,
3892,default,there are too few environmental laws,F,0.58,block2,0.02,0.18,0.62,F-R-Lily.png,0.48,itIsT_F,list2,list2_2,list2_D,NA,Lily,liberal,,NA,,0.98,31167,32,R,0.01,2,environment,,D,
3892,default,Trump handled the pandemic well,M,0.9,block2,0.01,0.06,0.26,M-R-Ryan.png,0.17,critical,list2,list2_2,list2_D,Danny isn't right that,Ryan,conservative,,be_right,,0.98,35239,33,R,0.87,2,Trump_pandemic,,D,
3892,default,it is too easy to buy guns,F,0.77,block2,0.03,0.12,0.61,F-R-Sarah.png,0.29,critical,list2,list2_2,list2_D,Owen doesn't see that,Sarah,liberal,,see,,0.99,26343,34,R,0,2,gun_laws,,D,
3892,default,COVID is an overhyped virus,F,0.66,block2,0.99,0.83,0.71,F-D-Helen.png,0.65,critical,list2,list2_2,list2_D,Mary didn't suggest that,Helen,conservative,,suggest,,0.02,27449,35,D,0.02,2,COVID,,D,
3892,default,the 2020 election was legitimate,M,0.72,block2,0.99,0.86,0.1,M-D-James.png,0.71,critical,list2,list2_2,list2_D,Jen didn't admit that,James,liberal,,admit,,0.02,22957,36,D,0.99,2,2020_election,,D,
3892,default,the break will be shortened today,F,,block3,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_D,Amelia didn't suggest that,Elizabeth,N,,suggest,0.07,,28551,38,D,,2,break,NA,D,
3892,default,the organizers' contact info is outdated,M,,block3,,,,M-R-Michael.png,,critical,list2,list2_2,list2_D,Noah doesn't see that,Michael,N,,see,0.76,,12847,39,R,,2,contact,NA,D,
3892,default,there are too few environmental laws,F,,block3,,,,F-R-Lily.png,,itIsT_F,list2,list2_2,list2_D,NA,Lily,liberal,,NA,0.91,,12714,40,R,,2,environment,true,D,
3892,default,the military is underfunded,F,,block3,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Emma didn't admit that,Anna,conservative,,admit,0.93,,7711,41,D,,2,military,NA,D,
3892,default,Trump handled the pandemic well,M,,block3,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_D,Danny isn't right that,Ryan,conservative,,be_right,0.05,,9233,42,R,,2,Trump_pandemic,NA,D,
3892,default,the uprising at the Capitol was patriotic,M,,block3,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_D,Glenn doesn't see that,Anthony,conservative,,see,0.91,,10145,43,R,,2,capitol_uprising,NA,D,
3892,default,mask mandates are unnecessary,M,,block3,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Wendy didn't hear that,Tim,conservative,,hear,0.82,,10670,44,D,,2,masks,NA,D,
3892,default,the event was advertised on social media,F,,block3,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_D,Chloe didn't admit that,Lisa,N,,admit,0.94,,6360,45,D,,2,social_media,NA,D,
3892,default,it is too hard to get an abortion,F,,block3,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_D,Grace didn't suggest that,Michelle,liberal,,suggest,0.57,,8507,46,D,,2,abortion,NA,D,
3892,default,immigrants support the economy,M,,block3,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_D,Ben isn't right that,Joseph,liberal,,be_right,0.86,,23685,47,R,,2,immigrants,NA,D,
3892,default,Trump's policies improved the American economy,F,,block3,,,,F-R-Amy.png,,critical,list2,list2_2,list2_D,Tony didn't confess that,Amy,conservative,,confess,0.68,,20190,48,R,,2,Trump_economy,NA,D,
3892,default,there are too many restrictions on welfare benefits,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list2,list2_2,list2_D,NA,Rachel,liberal,,NA,0.08,,29166,49,D,,2,welfare,false,D,
3892,default,closing businesses during COVID was unnecessary,M,,block3,,,,M-R-Eric.png,,MC,list2,list2_2,list2_D,NA,Eric,conservative,,NA,0.89,,6405,50,R,,2,lockdown,NA,D,
3892,default,it is too easy to buy guns,F,,block3,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_D,Owen doesn't see that,Sarah,liberal,,see,0.78,,5971,51,R,,2,gun_laws,NA,D,
3892,default,the rich are taxed too much,F,,block3,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,,NA,0.91,,7192,52,D,,2,taxes,NA,D,
3892,default,last month's newsletter was sent late,M,,block3,,,,M-R-Jason.png,,critical,list2,list2_2,list2_D,Liam isn't right that,Jason,N,,be_right,0.11,,12389,53,R,,2,newsletter,NA,D,
3892,default,the agenda is longer than usual today,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_2,list2_D,Ethan didn't confess that,Donna,N,,confess,0.78,,9644,54,R,,2,agenda,NA,D,
3892,default,these events are well-organized,M,,block3,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_D,Leah didn't hear that,Daniel,N,,hear,0.8,,15446,55,D,,2,organized,NA,D,
3892,default,the 2020 election was legitimate,M,,block3,,,,M-D-James.png,,critical,list2,list2_2,list2_D,Jen didn't admit that,James,liberal,,admit,0.73,,9430,56,D,,2,2020_election,NA,D,
3892,default,COVID is an overhyped virus,F,,block3,,,,F-D-Helen.png,,critical,list2,list2_2,list2_D,Mary didn't suggest that,Helen,conservative,,suggest,0.55,,8758,57,D,,2,COVID,NA,D,
3892,default,the minimum wage is too low,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_D,Ken didn't confess that,Kimberly,liberal,,confess,0.81,,15864,58,R,,2,minimum_wage,NA,D,
3892,default,medicaid is underfunded,M,,block3,,,,M-D-John.png,,critical,list2,list2_2,list2_D,Allison didn't hear that,John,liberal,,hear,0.74,,5630,59,D,,2,medicaid,NA,D,
3783,default,the uprising at the Capitol was patriotic,F,,block1,,,,F-R-Amy.png,,critical,list2,list2_1,list2_D,Glenn isn't right that,Amy,conservative,0.16,be_right,,,12244,4,R,,1,capitol_uprising,,D,
3783,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_1,list2_D,NA,NA,NA,1,NA,,,8760,5,NA,,1,elections,,D,
3783,default,the minimum wage is too low,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_1,list2_D,Ken didn't admit that,Kimberly,liberal,0.73,admit,,,7023,6,R,,1,minimum_wage,,D,
3783,default,Trump handled the pandemic well,M,,block1,,,,M-R-Anthony.png,,critical,list2,list2_1,list2_D,Danny didn't suggest that,Anthony,conservative,0.4,suggest,,,11471,7,R,,1,Trump_pandemic,,D,
3783,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_1,list2_D,NA,NA,NA,0,NA,,,5959,8,NA,,1,capital,,D,
3783,default,mask mandates are unnecessary,M,,block1,,,,M-D-John.png,,critical,list2,list2_1,list2_D,Wendy isn't annoyed that,John,conservative,0,be_annoyed,,,7248,9,D,,1,masks,,D,
3783,default,the rich are taxed too much,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_1,list2_D,NA,Veronica,conservative,0.22,NA,,,5880,10,D,,1,taxes,,D,
3783,default,the 2020 election was legitimate,F,,block1,,,,F-D-Helen.png,,critical,list2,list2_1,list2_D,Jen didn't pretend that,Helen,liberal,0.95,pretend,,,5432,11,D,,1,2020_election,,D,
3783,default,Trump's policies improved the American economy,F,,block1,,,,F-R-Sarah.png,,critical,list2,list2_1,list2_D,Tony didn't admit that,Sarah,conservative,0.9,admit,,,8568,12,R,,1,Trump_economy,,D,
3783,default,immigrants support the economy,M,,block1,,,,M-R-Michael.png,,critical,list2,list2_1,list2_D,Ben didn't suggest that,Michael,liberal,0.92,suggest,,,4536,13,R,,1,immigrants,,D,
3783,default,closing businesses during COVID was unnecessary,M,,block1,,,,M-R-Eric.png,,MC,list2,list2_1,list2_D,NA,Eric,conservative,0.08,NA,,,5063,14,R,,1,lockdown,,D,
3783,default,COVID is an overhyped virus,F,,block1,,,,F-D-Lisa.png,,critical,list2,list2_1,list2_D,Mary didn't confess that,Lisa,conservative,0.05,confess,,,5328,15,D,,1,COVID,,D,
3783,default,medicaid is underfunded,M,,block1,,,,M-D-James.png,,critical,list2,list2_1,list2_D,Allison isn't annoyed that,James,liberal,0.52,be_annoyed,,,7576,16,D,,1,medicaid,,D,
3783,default,it is too easy to buy guns,M,,block1,,,,M-R-Joseph.png,,critical,list2,list2_1,list2_D,Owen isn't right that,Joseph,liberal,0.84,be_right,,,4688,17,R,,1,gun_laws,,D,
3783,default,the military is underfunded,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_1,list2_D,Emma didn't pretend that,Tim,conservative,0.49,pretend,,,5808,18,D,,1,military,,D,
3783,default,it is too hard to get an abortion,F,,block1,,,,F-D-Michelle.png,,critical,list2,list2_1,list2_D,Grace didn't confess that,Michelle,liberal,0.2,confess,,,7079,19,D,,1,abortion,,D,
3783,default,the rich are taxed too much,F,0.86,block2,0.93,0.99,0.72,F-D-Veronica.png,0.92,MC,list2,list2_1,list2_D,NA,Veronica,conservative,,NA,,0.21,63498,21,D,0.17,1,taxes,,D,
3783,default,there are too many restrictions on welfare benefits,F,0.81,block2,0.96,0.98,0.72,F-D-Rachel.png,0.9,itIsT_F,list2,list2_1,list2_D,NA,Rachel,liberal,,NA,,0.09,37863,22,D,0.84,1,welfare,,D,
3783,default,mask mandates are unnecessary,M,0.92,block2,0.89,0.93,0.14,M-D-John.png,0.92,critical,list2,list2_1,list2_D,Wendy isn't annoyed that,John,conservative,,be_annoyed,,0.27,35864,23,D,0.96,1,masks,,D,
3783,default,Trump handled the pandemic well,M,0.96,block2,0.21,0.88,0.21,M-R-Anthony.png,0.89,critical,list2,list2_1,list2_D,Danny didn't suggest that,Anthony,conservative,,suggest,,0.87,36711,24,R,0.95,1,Trump_pandemic,,D,
