"workerid","proliferate.condition.x","SpeakerGender","list","list_firstSocCond","name","response","rt","slide_number_in_experiment","socialCondition","socialInfo","socialInfo_code","trigger_class","whichSocConditionFirst","error.x","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","whichAccent","error.y","trial"
3658,"default","F","list2","list2-D","Amy",0.51,10278,26,"D","southern","S","C","D",NA,"default","It was interesting to be given so little information to form an initial assessment.  Made me realize I still only have a basic understanding of which states lean Republican and which states lean Democrat.  Obviously the chances of a person being one or the other increases when the state already leans that way. For example, living in Utah I know the chances of a person being Republican are very high.  As well as in some if not all of the Southern States.  I'm still learning about politics so I think that's all I can offer at this time.","No",45,"Yes","Thank You.",2,"Female",3,"None",NA,"Dem",0.35,1,0,0,0,0,0,NA,1,"UT","N/A",NA,23
3658,"default","F","list2","list2-D","Kimberly",0.51,10426,27,"D","southern","S","C","D",NA,"default","It was interesting to be given so little information to form an initial assessment.  Made me realize I still only have a basic understanding of which states lean Republican and which states lean Democrat.  Obviously the chances of a person being one or the other increases when the state already leans that way. For example, living in Utah I know the chances of a person being Republican are very high.  As well as in some if not all of the Southern States.  I'm still learning about politics so I think that's all I can offer at this time.","No",45,"Yes","Thank You.",2,"Female",3,"None",NA,"Dem",0.35,1,0,0,0,0,0,NA,1,"UT","N/A",NA,24
3659,"default","M","list1","list1-D","Justin",1,26977,4,"D","Democrat","D","Party","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,1
3659,"default","F","list1","list1-D","Elizabeth",0.28,15327,5,"R","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,2
3659,"default","M","list1","list1-D","Eric",0.5,7495,6,"D","non-southern","N","Empty","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,3
3659,"default","F","list1","list1-D","Lisa",0.41,8617,7,"R","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,4
3659,"default","F","list1","list1-D","Angela",0.84,7449,8,"R","southern","S","Empty","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,5
3659,"default","M","list1","list1-D","Scott",0.51,6077,9,"R","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,6
3659,"default","F","list1","list1-D","Sarah",0.62,7897,10,"D","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,7
3659,"default","M","list1","list1-D","Michael",0.79,8795,11,"R","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,8
3659,"default","M","list1","list1-D","Joseph",0.55,9079,12,"D","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,9
3659,"default","M","list1","list1-D","David",0.39,5037,13,"D","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,10
3659,"default","M","list1","list1-D","Ryan",0.58,5673,14,"R","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,11
3659,"default","F","list1","list1-D","Rebecca",0.53,4387,15,"R","non-southern","N","Empty","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,12
3659,"default","M","list1","list1-D","Tim",0.77,7036,16,"D","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,13
3659,"default","M","list1","list1-D","Patrick",0.03,5820,17,"D","Republican","R","Party","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,14
3659,"default","M","list1","list1-D","William",0.46,37940,18,"R","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,15
3659,"default","F","list1","list1-D","Rachel",0.39,7180,19,"D","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,16
3659,"default","F","list1","list1-D","Jessica",0.53,4971,20,"D","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,17
3659,"default","F","list1","list1-D","Amanda",0.02,5759,21,"R","Democrat","D","Party","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,18
3659,"default","F","list1","list1-D","Donna",0.63,6975,22,"R","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,19
3659,"default","M","list1","list1-D","Andrew",0.1,6203,23,"D","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,20
3659,"default","F","list1","list1-D","Haley",0.32,5446,24,"R","southern","S","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,21
3659,"default","F","list1","list1-D","Emily",0.78,5474,25,"D","non-southern","N","C","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,22
3659,"default","F","list1","list1-D","Stephanie",0.98,4053,26,"R","Republican","R","Party","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,23
3659,"default","M","list1","list1-D","Jeff",0.53,5740,27,"D","southern","S","Empty","D",NA,"default","Interesting. Just looking at people and wondering what their political affiliation is by look, where they live and age.","No",50,"Yes","Fun.",3,"Male",3,"Spanish",NA,"Rep",0.22,0,0,0,1,0,0,NA,1,"CO",NA,NA,24
3660,"default","F","list2","list2-D","Ashley",0.59,21044,4,"R","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,1
3660,"default","F","list2","list2-D","Emma",0.48,15048,5,"R","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,2
3660,"default","M","list2","list2-D","Anthony",0.3,6640,6,"D","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,3
3660,"default","M","list2","list2-D","Kenneth",0.66,18087,7,"R","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,4
3660,"default","F","list2","list2-D","Stephanie",1,10862,8,"R","Republican","R","Party","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,5
3660,"default","F","list2","list2-D","Helen",0.76,6658,9,"D","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,6
3660,"default","M","list2","list2-D","James",0.95,10966,10,"D","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,7
3660,"default","F","list2","list2-D","Amanda",0,5966,11,"R","Democrat","D","Party","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,8
3660,"default","F","list2","list2-D","Rebecca",0.63,6189,12,"R","non-southern","N","Empty","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,9
3660,"default","M","list2","list2-D","Eric",0.62,6806,13,"D","non-southern","N","Empty","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,10
3660,"default","M","list2","list2-D","Patrick",0,13049,14,"D","Republican","R","Party","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,11
3660,"default","M","list2","list2-D","Paul",0.75,8467,15,"R","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,12
3660,"default","M","list2","list2-D","Justin",1,8317,16,"D","Democrat","D","Party","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,13
3660,"default","F","list2","list2-D","Amy",0.39,6914,17,"D","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,14
3660,"default","F","list2","list2-D","Angela",0.49,8859,18,"R","southern","S","Empty","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,15
3660,"default","M","list2","list2-D","Jeff",0.35,7068,19,"D","southern","S","Empty","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,16
3660,"default","F","list2","list2-D","Michelle",0.38,7742,20,"R","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,17
3660,"default","M","list2","list2-D","Daniel",0.57,9267,21,"R","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,18
3660,"default","M","list2","list2-D","Jason",0.31,7032,22,"D","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,19
3660,"default","F","list2","list2-D","Jennifer",0.78,5439,23,"D","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,20
3660,"default","M","list2","list2-D","Christopher",0.68,7196,24,"R","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,21
3660,"default","F","list2","list2-D","Anna",0.36,5328,25,"R","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,22
3660,"default","M","list2","list2-D","John",0.78,6853,26,"D","non-southern","N","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,23
3660,"default","F","list2","list2-D","Kimberly",0.23,8708,27,"D","southern","S","C","D",NA,"default","Stereotypes in politics","No",22,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.25,0,0,0,0,0,0,NA,1,"NC",NA,NA,24
